trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.0015, 'e': 0.762235283468039}",20,0,-84.2922668962581,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
183,False,"{'a': 0.0015, 'e': 0.7610927876289343}",20,0,-38.773764744571324,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
184,False,"{'a': 0.0015, 'e': 0.7599520042489227}",25,13,-42.34600197606495,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
185,False,"{'a': 0.0015, 'e': 0.7588129307612413}",25,0,-85.76883490979861,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
186,False,"{'a': 0.0015, 'e': 0.7576755646029744}",20,0,-102.46015376806444,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
187,False,"{'a': 0.0015, 'e': 0.7565399032150474}",35,0,-179.9941892155121,"{0: 18, 1: 5, 2: 9, 3: 2, 4: 1}",0
188,False,"{'a': 0.0015, 'e': 0.7554059440422217}",25,8,-14.027073613902175,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.0015, 'e': 0.754273684533089}",20,0,-42.748760302226096,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
190,False,"{'a': 0.0015, 'e': 0.7531431221400645}",25,0,-139.8103814518432,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
191,False,"{'a': 0.0015, 'e': 0.7520142543193826}",25,0,-45.2033938663839,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
192,False,"{'a': 0.0015, 'e': 0.7508870785310902}",25,8,-180.2268834722188,"{0: 7, 1: 2, 2: 4, 3: 1, 4: 3}",1
193,False,"{'a': 0.0015, 'e': 0.7497615922390413}",20,0,-105.97365445209434,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
194,False,"{'a': 0.0015, 'e': 0.7486377929108913}",25,0,-73.63145135786924,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
195,False,"{'a': 0.0015, 'e': 0.747515678018091}",20,0,-58.81814501710108,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
196,False,"{'a': 0.0015, 'e': 0.7463952450358817}",25,0,-150.07469017902017,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
197,False,"{'a': 0.0015, 'e': 0.7452764914432887}",20,0,-72.73505235721856,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
198,False,"{'a': 0.0015, 'e': 0.7441594147231158}",30,0,-70.67150192222142,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
199,False,"{'a': 0.0015, 'e': 0.7430440123619398}",20,0,-61.36784525105497,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
200,False,"{'a': 0.0015, 'e': 0.7419302818501052}",20,13,-9.262230526953234,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
201,False,"{'a': 0.0015, 'e': 0.7408182206817179}",25,0,-217.78347065672776,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
202,False,"{'a': 0.0015, 'e': 0.7397078263546395}",20,0,-24.72848103016397,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.0015, 'e': 0.7385990963704826}",20,0,-93.64720237025337,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
204,False,"{'a': 0.0015, 'e': 0.737492028234604}",20,0,-105.71121962983317,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
205,False,"{'a': 0.0015, 'e': 0.7363866194561001}",30,0,-128.51085013226697,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
206,False,"{'a': 0.0015, 'e': 0.7352828675478007}",25,17,-3.974815218546655,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
207,False,"{'a': 0.0015, 'e': 0.7341807700262634}",30,0,-137.22362038329425,"{0: 20, 1: 0, 2: 6, 3: 3, 4: 1}",0
208,False,"{'a': 0.0015, 'e': 0.7330803244117684}",20,0,-49.86018513755042,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
209,False,"{'a': 0.0015, 'e': 0.7319815282283126}",20,6,-21.60986794773703,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.0015, 'e': 0.7308843790036041}",20,8,-5.917354925792381,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.0015, 'e': 0.7297888742690568}",35,0,-216.81991531569508,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 5}",0
212,False,"{'a': 0.0015, 'e': 0.7286950115597844}",20,0,-93.40132016426286,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
213,False,"{'a': 0.0015, 'e': 0.7276027884145955}",20,0,-68.23752769541052,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
214,False,"{'a': 0.0015, 'e': 0.7265122023759873}",30,0,-135.311592103438,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",1
215,False,"{'a': 0.0015, 'e': 0.7254232509901412}",30,0,-171.4564001049502,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
216,False,"{'a': 0.0015, 'e': 0.7243359318069157}",25,14,-57.812922519170044,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
217,False,"{'a': 0.0015, 'e': 0.7232502423798424}",25,0,-16.760115948527577,"{0: 18, 1: 6, 2: 1, 3: 0, 4: 0}",0
218,False,"{'a': 0.0015, 'e': 0.7221661802661196}",25,0,-43.55680434328883,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
219,False,"{'a': 0.0015, 'e': 0.721083743026607}",25,0,-39.673704391336315,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
220,False,"{'a': 0.0015, 'e': 0.7200029282258205}",25,5,-35.09701366702212,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
221,False,"{'a': 0.0015, 'e': 0.7189237334319262}",20,10,-40.251222072266515,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
222,False,"{'a': 0.0015, 'e': 0.7178461562167354}",20,0,-10.653364950018904,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
223,False,"{'a': 0.0015, 'e': 0.716770194155699}",25,0,-45.64377520880469,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
224,False,"{'a': 0.0015, 'e': 0.7156958448279017}",30,0,-156.0866404304379,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
225,False,"{'a': 0.0015, 'e': 0.7146231058160573}",20,0,-23.759172473685304,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
226,False,"{'a': 0.0015, 'e': 0.7135519747065024}",20,0,-66.70919961161157,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
227,False,"{'a': 0.0015, 'e': 0.7124824490891918}",20,12,-54.32138117683778,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
228,False,"{'a': 0.0015, 'e': 0.711414526557692}",20,0,-97.81648674311882,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
229,False,"{'a': 0.0015, 'e': 0.7103482047091773}",20,15,10.868612023594814,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.0015, 'e': 0.7092834811444226}",30,9,-33.379120974965566,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 0}",1
231,False,"{'a': 0.0015, 'e': 0.7082203534678}",20,0,-100.83839587496585,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
232,False,"{'a': 0.0015, 'e': 0.7071588192872713}",20,0,-74.99493726693942,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
233,False,"{'a': 0.0015, 'e': 0.7060988762143844}",30,0,-30.9950869022709,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
234,False,"{'a': 0.0015, 'e': 0.7050405218642668}",20,0,-33.24969853092769,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
235,False,"{'a': 0.0015, 'e': 0.7039837538556208}",25,0,-45.846399010262324,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
236,False,"{'a': 0.0015, 'e': 0.7029285698107182}",20,0,-41.22291749506033,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
237,False,"{'a': 0.0015, 'e': 0.701874967355394}",20,0,-75.05520228166887,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
238,False,"{'a': 0.0015, 'e': 0.7008229441190426}",20,0,-28.566636812046543,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
239,False,"{'a': 0.0015, 'e': 0.699772497734611}",25,0,-162.32195243308092,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
240,False,"{'a': 0.0015, 'e': 0.6987236258385946}",25,0,-34.78343731194861,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
241,False,"{'a': 0.0015, 'e': 0.697676326071031}",25,0,-28.924897236293855,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
242,False,"{'a': 0.0015, 'e': 0.6966305960754955}",20,14,-43.34897506708877,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.0015, 'e': 0.6955864334990951}",25,18,0.943423399457151,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.0015, 'e': 0.6945438359924634}",20,0,-177.07880413015948,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
245,False,"{'a': 0.0015, 'e': 0.6935028012097558}",25,12,-21.77105766255287,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.0015, 'e': 0.6924633268086434}",20,0,-68.80628909514951,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
247,False,"{'a': 0.0015, 'e': 0.6914254104503085}",20,6,-33.52830357930572,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
248,False,"{'a': 0.0015, 'e': 0.6903890497994388}",20,0,9.978649321773965,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
249,False,"{'a': 0.0015, 'e': 0.6893542425242224}",30,16,2.6414831797474565,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.0015, 'e': 0.6883209862963425}",20,16,9.15619947651097,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.0015, 'e': 0.6872892787909722}",20,0,-127.00400200130132,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
252,False,"{'a': 0.0015, 'e': 0.6862591176867691}",20,5,-53.35668927700003,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
253,False,"{'a': 0.0015, 'e': 0.6852305006658703}",25,6,-29.93055697889164,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.0015, 'e': 0.6842034254138871}",25,10,-0.9846761872890328,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.0015, 'e': 0.6831778896198997}",20,13,0.3359094733624284,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.0015, 'e': 0.6821538909764522}",25,0,-183.68536803785415,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
257,False,"{'a': 0.0015, 'e': 0.6811314271795471}",20,7,-39.06251502589278,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
258,False,"{'a': 0.0015, 'e': 0.6801104959286406}",25,0,-119.39822233719111,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",1
259,False,"{'a': 0.0015, 'e': 0.6790910949266368}",20,0,-1.3181707314694613,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
260,False,"{'a': 0.0015, 'e': 0.6780732218798831}",20,0,-67.65571728784984,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
261,False,"{'a': 0.0015, 'e': 0.6770568744981647}",30,14,-31.963818243284514,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
262,False,"{'a': 0.0015, 'e': 0.6760420504946996}",25,0,-57.513655846771684,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
263,False,"{'a': 0.0015, 'e': 0.6750287475861332}",20,0,-81.41790590738255,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
264,False,"{'a': 0.0015, 'e': 0.6740169634925337}",25,0,-56.172182116077735,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
265,False,"{'a': 0.0015, 'e': 0.6730066959373864}",20,0,-100.23780311597564,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
266,False,"{'a': 0.0015, 'e': 0.6719979426475889}",25,10,-94.23081340321696,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
267,False,"{'a': 0.0015, 'e': 0.6709907013534459}",35,19,-96.39407742700763,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 1}",1
268,False,"{'a': 0.0015, 'e': 0.669984969788664}",35,3,-101.7076755060287,"{0: 19, 1: 5, 2: 6, 3: 2, 4: 0}",1
269,False,"{'a': 0.0015, 'e': 0.6689807456903467}",20,10,-3.4761337054809465,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.0015, 'e': 0.6679780267989895}",20,2,-77.29106338848858,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
271,False,"{'a': 0.0015, 'e': 0.6669768108584744}",25,0,-116.59258854691123,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
272,False,"{'a': 0.0015, 'e': 0.6659770956160651}",20,0,-19.680834826338206,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
273,False,"{'a': 0.0015, 'e': 0.6649788788224019}",25,7,-34.61388203542968,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.0015, 'e': 0.6639821582314965}",30,0,-93.79249294910267,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
275,False,"{'a': 0.0015, 'e': 0.6629869316007274}",25,4,-58.49821882237154,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
276,False,"{'a': 0.0015, 'e': 0.661993196690834}",25,0,-46.68314738965627,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
277,False,"{'a': 0.0015, 'e': 0.6610009512659124}",20,0,-28.015310572103825,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
278,False,"{'a': 0.0015, 'e': 0.6600101930934101}",20,11,-7.0061614324775086,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.0015, 'e': 0.6590209199441207}",25,20,9.514064566715364,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.0015, 'e': 0.6580331295921792}",25,0,-98.03556236470313,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
281,False,"{'a': 0.0015, 'e': 0.6570468198150567}",25,0,-149.77953781981745,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
282,False,"{'a': 0.0015, 'e': 0.6560619883935562}",30,13,-7.991726919875965,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
283,False,"{'a': 0.0015, 'e': 0.6550786331118063}",25,19,1.8982616271902937,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.0015, 'e': 0.6540967517572572}",20,2,-41.15591938094232,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
285,False,"{'a': 0.0015, 'e': 0.6531163421206756}",25,0,-78.63223166693037,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
286,False,"{'a': 0.0015, 'e': 0.6521374019961392}",25,0,-72.13012970518041,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
287,False,"{'a': 0.0015, 'e': 0.6511599291810325}",30,16,-57.7639604403423,"{0: 7, 1: 2, 2: 4, 3: 1, 4: 0}",1
288,False,"{'a': 0.0015, 'e': 0.6501839214760412}",25,9,-20.762651277788795,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
289,False,"{'a': 0.0015, 'e': 0.6492093766851474}",20,9,-42.59622105022923,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
290,False,"{'a': 0.0015, 'e': 0.6482362926156251}",20,0,-94.19570577421197,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
291,False,"{'a': 0.0015, 'e': 0.6472646670780347}",25,13,-23.873441559908198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.0015, 'e': 0.6462944978862182}",25,17,-0.0546741300169753,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.0015, 'e': 0.6453257828572946}",25,0,-64.23883543331303,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
294,False,"{'a': 0.0015, 'e': 0.6443585198116547}",20,5,-23.71604208001192,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.0015, 'e': 0.6433927065729562}",25,1,-113.47080402255676,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 1}",1
296,False,"{'a': 0.0015, 'e': 0.642428340968119}",35,3,-95.21025788103654,"{0: 22, 1: 3, 2: 5, 3: 1, 4: 1}",1
297,False,"{'a': 0.0015, 'e': 0.6414654208273198}",30,0,-130.80668166144503,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
298,False,"{'a': 0.0015, 'e': 0.6405039439839882}",25,0,-128.6382651183592,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
299,False,"{'a': 0.0015, 'e': 0.6395439082748009}",25,9,-51.91572537022312,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
300,False,"{'a': 0.0015, 'e': 0.6385853115396769}",25,0,-46.91093276376725,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
301,False,"{'a': 0.0015, 'e': 0.6376281516217733}",25,0,-65.63928220275334,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
302,False,"{'a': 0.0015, 'e': 0.6366724263674798}",25,11,-32.650349123487224,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
303,False,"{'a': 0.0015, 'e': 0.6357181336264143}",20,0,-11.997553698850544,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
304,False,"{'a': 0.0015, 'e': 0.6347652712514176}",20,6,-43.404356918867386,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
305,False,"{'a': 0.0015, 'e': 0.633813837098549}",20,4,-97.36268697450946,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 2}",1
306,False,"{'a': 0.0015, 'e': 0.6328638290270813}",30,0,-49.38634316407715,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
307,False,"{'a': 0.0015, 'e': 0.6319152448994959}",20,0,-45.782843459959636,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
308,False,"{'a': 0.0015, 'e': 0.6309680825814781}",20,0,-204.5417859512607,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 4}",0
309,False,"{'a': 0.0015, 'e': 0.6300223399419123}",30,12,-2.4019234663052966,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
310,False,"{'a': 0.0015, 'e': 0.6290780148528772}",30,20,-46.1540757764978,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
311,False,"{'a': 0.0015, 'e': 0.6281351051896408}",20,0,-73.46213033300144,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
312,False,"{'a': 0.0015, 'e': 0.6271936088306561}",20,11,16.62573561209198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.0015, 'e': 0.6262535236575559}",25,10,-14.310020621764046,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.0015, 'e': 0.6253148475551482}",20,0,-125.82009824792779,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
315,False,"{'a': 0.0015, 'e': 0.6243775784114112}",25,0,-89.41119936482538,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
316,False,"{'a': 0.0015, 'e': 0.623441714117489}",20,12,-30.85346173523783,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
317,False,"{'a': 0.0015, 'e': 0.6225072525676867}",30,12,-59.18469455198599,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
318,False,"{'a': 0.0015, 'e': 0.6215741916594653}",25,0,-54.44307275578232,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
319,False,"{'a': 0.0015, 'e': 0.6206425292934373}",20,5,-72.73410178898769,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
320,False,"{'a': 0.0015, 'e': 0.619712263373362}",20,0,-29.49560056453078,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
321,False,"{'a': 0.0015, 'e': 0.6187833918061408}",20,0,-30.45206771400294,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
322,False,"{'a': 0.0015, 'e': 0.6178559125018123}",20,0,-55.024145398400165,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
323,False,"{'a': 0.0015, 'e': 0.6169298233735474}",20,2,8.01480710236363,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
324,False,"{'a': 0.0015, 'e': 0.6160051223376455}",30,4,-2.6495564785488375,"{0: 21, 1: 3, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.0015, 'e': 0.6150818073135287}",25,0,-24.307965984976583,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
326,False,"{'a': 0.0015, 'e': 0.6141598762237378}",20,0,-69.81390875874918,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
327,False,"{'a': 0.0015, 'e': 0.6132393269939275}",20,5,9.227858154330253,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.0015, 'e': 0.6123201575528617}",25,3,-46.14760354741715,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 0}",1
329,False,"{'a': 0.0015, 'e': 0.6114023658324087}",25,0,-126.91020165361154,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
330,False,"{'a': 0.0015, 'e': 0.6104859497675367}",35,11,-63.36299714019779,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
331,False,"{'a': 0.0015, 'e': 0.6095709072963093}",30,0,-145.06879345487692,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
332,False,"{'a': 0.0015, 'e': 0.6086572363598804}",25,0,-83.03570525283536,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
333,False,"{'a': 0.0015, 'e': 0.6077449349024902}",30,0,-154.43807929548439,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
334,False,"{'a': 0.0015, 'e': 0.6068340008714599}",25,9,-82.44644884095497,"{0: 10, 1: 2, 2: 1, 3: 2, 4: 1}",1
335,False,"{'a': 0.0015, 'e': 0.6059244322171875}",20,0,-33.35431490631255,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
336,False,"{'a': 0.0015, 'e': 0.6050162268931432}",25,12,11.18527875047764,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.0015, 'e': 0.6041093828558647}",20,3,-32.36962559043443,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
338,False,"{'a': 0.0015, 'e': 0.6032038980649524}",20,12,-0.020365816768313394,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.0015, 'e': 0.6022997704830654}",20,0,-76.03739853136979,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
340,False,"{'a': 0.0015, 'e': 0.601396998075916}",25,0,-44.21952110390176,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
341,False,"{'a': 0.0015, 'e': 0.6004955788122659}",25,0,-146.74758981625038,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
342,False,"{'a': 0.0015, 'e': 0.5995955106639216}",30,0,-103.54908987138826,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
343,False,"{'a': 0.0015, 'e': 0.5986967916057292}",25,20,7.385121144158104,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.0015, 'e': 0.5977994196155705}",25,4,-16.10431639070543,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
345,False,"{'a': 0.0015, 'e': 0.596903392674358}",25,0,-108.10352168745246,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
346,False,"{'a': 0.0015, 'e': 0.596008708766031}",30,0,-33.63255290527744,"{0: 21, 1: 6, 2: 3, 3: 0, 4: 0}",0
347,False,"{'a': 0.0015, 'e': 0.5951153658775501}",20,0,13.683572999051263,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
348,False,"{'a': 0.0015, 'e': 0.5942233619988935}",30,10,-60.74259930626204,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
349,False,"{'a': 0.0015, 'e': 0.593332695123052}",25,0,-34.734253329713574,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
350,False,"{'a': 0.0015, 'e': 0.592443363246025}",20,7,-20.135946700610283,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.0015, 'e': 0.5915553643668151}",25,9,24.385260123728983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.0015, 'e': 0.5906686964874246}",20,0,20.480944393583904,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.0015, 'e': 0.5897833576128504}",20,0,-80.30079454097725,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
354,False,"{'a': 0.0015, 'e': 0.5888993457510797}",30,0,-63.767685751236336,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
355,False,"{'a': 0.0015, 'e': 0.5880166589130854}",20,0,-76.46414180302868,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
356,False,"{'a': 0.0015, 'e': 0.5871352951128217}",25,0,-43.87003725832269,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
357,False,"{'a': 0.0015, 'e': 0.5862552523672196}",25,14,-65.02041022093023,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.0015, 'e': 0.5853765286961827}",20,8,-50.668808663631864,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
359,False,"{'a': 0.0015, 'e': 0.5844991221225824}",30,13,-39.53364536035648,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
360,False,"{'a': 0.0015, 'e': 0.5836230306722534}",20,0,-45.24491174590992,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
361,False,"{'a': 0.0015, 'e': 0.5827482523739896}",30,20,-4.788853177739277,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.0015, 'e': 0.5818747852595396}",20,0,-13.485003560016969,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
